date,compound,volume,BTC,Rf,BTC_volume,BTC_dev,BITSI,BITSI_dev,cRf,predictions
2019-12-15,190.0733,2131,7152.3017578125,1.00004219178,16881129804.0,-88.58977399553532,190.0733,-0.0224142857143192,1.0000418710772148,975390.7860590296
2019-12-16,236.7276,2487,6932.48046875,1.00004219178,20213265950.0,-241.49407087053527,236.7276,36.151885714285726,1.0000418710772148,966990.3420223771
2019-12-17,212.787,2919,6640.51513671875,1.00004191781,22363804217.0,-442.373046875,212.787,4.53121428571427,1.000041601237815,990054.6003280669
2019-12-18,224.2564,2972,7276.802734375,1.00004219178,31836522778.0,185.43233816964312,224.2564,16.631457142857187,1.0000418710772148,1070731.6434011664
2019-12-19,199.8762,2470,7202.84423828125,1.00004164384,25904604416.0,117.22956194196468,199.8762,-8.980500000000006,1.0000413313719096,1005004.1995651196
2019-12-20,208.7668,2299,7218.81640625,1.00004164384,22633815180.0,140.46861049107156,208.7668,-2.274471428571445,1.0000413313719096,964258.2525903238
2019-12-21,227.942,2094,7191.15869140625,1.00004164384,19312552168.0,103.31305803571468,227.942,13.59495714285714,1.0000413313719096,963647.7234839322
2019-12-22,266.087,2365,7511.5888671875,1.00004164384,23134537956.0,372.41650390625,266.087,40.88085714285714,1.0000413313719096,960793.2553077987
2019-12-23,261.3021,2544,7355.62841796875,1.00004191781,27831788041.0,156.00634765625,261.3021,32.585314285714304,1.000041601237815,1017038.8567431802
2019-12-24,198.4332,2286,7322.5322265625,1.00004191781,22991622105.0,25.47914341517844,198.4332,-28.233042857142863,1.000041601237815,985434.0440617595
2019-12-25,221.0175,2183,7275.15576171875,1.00004191781,21559505149.0,-21.662039620535325,221.0175,-5.186042857142837,1.000041601237815,958044.0975493323
2019-12-26,205.533,2257,7238.966796875,1.00004191781,22787010034.0,-63.01136997767844,205.533,-21.478657142857145,1.000041601237815,955628.0414524334
2019-12-27,216.8411,2262,7290.08837890625,1.00004136986,22777360996.0,-22.07149832589312,216.8411,-11.324028571428556,1.0000410614696418,958399.4667727104
2019-12-28,267.5148,2363,7317.990234375,1.00004136986,21365673026.0,-12.288434709821558,267.5148,33.69641428571424,1.0000410614696418,956802.2468521516
2019-12-29,265.6574,2355,7422.65283203125,1.00004136986,22445257702.0,105.07931082589312,265.6574,31.900385714285704,1.0000410614696418,955582.9965358658
2019-12-30,256.0244,2334,7292.9951171875,1.0000430137,22874131672.0,-15.630789620535325,256.0244,23.021342857142884,1.0000426804462792,958579.9757759187
2019-12-31,253.8552,2477,7193.59912109375,1.00004356164,21167946112.0,-96.60777064732156,253.8552,12.934714285714309,1.0000432198866573,956667.0060829758
2020-01-01,256.3724,2558,7200.17431640625,1.00004356164,18565664997.0,-79.32094029017844,256.3724,10.401214285714332,1.0000432198866573,961575.8008528173
2020-01-02,212.2869,2456,6985.47021484375,1.00004273973,20802083465.0,-257.8112444196431,212.2869,-34.64912857142858,1.0000424106863657,961864.1322802086
2020-01-03,233.3323,3215,7344.88427734375,1.00004246575,28111481032.0,93.77483258928532,233.3323,-15.95961428571428,1.0000421408901143,994017.3416589338
2020-01-04,336.1648,2732,7410.65673828125,1.00004246575,18444271275.0,146.30922154017844,336.1648,77.06574285714288,1.0000421408901143,970737.1695868238
2020-01-05,352.3002,2862,7411.3173828125,1.00004246575,19725074095.0,148.58921595982156,352.3002,80.8236,1.0000421408901143,963660.3019245667
2020-01-06,265.8575,3106,7769.21923828125,1.00004219178,23276261598.0,438.4590541294647,265.8575,-7.023828571428567,1.0000418710772148,965770.2073622318
2020-01-07,289.1228,3112,8163.6923828125,1.00004191781,28767291327.0,694.3474469866069,289.1228,11.203242857142811,1.000041601237815,1043655.6026647545
2020-01-08,280.4248,3373,8079.86279296875,1.00004246575,31672559265.0,484.8480747767853,280.4248,-0.9308142857142911,1.0000421408901143,1208013.5714458127
2020-01-09,252.2055,2689,7879.0712890625,1.00004219178,24045990466.0,156.39927455357156,252.2055,-34.85277142857146,1.0000418710772148,1139332.7251465311
2020-01-10,252.1424,2715,8166.55419921875,1.00004191781,28714583844.0,326.5007672991069,252.1424,-37.60302857142858,1.000041601237815,1001338.1883345577
2020-01-11,248.2908,2500,8037.53759765625,1.00004191781,25521165085.0,107.92975725446468,248.2908,-28.901200000000017,1.000041601237815,1004227.621997741
2020-01-12,269.0957,2342,8192.494140625,1.00004191781,22903438381.0,151.28962053571468,269.0957,3.790057142857222,1.000041601237815,974909.7800857383
2020-01-13,219.2956,2464,8144.1943359375,1.00004191781,22482910688.0,49.42194475446468,219.2956,-39.35834285714285,1.000041601237815,964689.5144943853
2020-01-14,335.2373,3781,8827.7646484375,1.00004191781,44841784107.0,638.1247907366069,335.2373,69.99557142857145,1.000041601237815,958252.6369147166
2020-01-15,303.3771,2974,8807.0107421875,1.00004219178,40102834650.0,513.4926060267862,303.3771,34.85647142857141,1.0000418710772148,1142320.8714180558
2020-01-16,270.5006,2809,8723.7861328125,1.00004219178,31313981931.0,309.5944475446431,270.5006,-0.633614285714259,1.0000418710772148,1140254.9851029736
2020-01-17,238.9632,2915,8929.0380859375,1.00004273973,36372139320.0,405.9201311383931,238.9632,-30.28827142857139,1.0000424106863657,1038110.2936292107
2020-01-18,287.5327,2719,8942.80859375,1.00004273973,32337772627.0,290.3662109375,287.5327,12.675242857142848,1.0000424106863657,1042464.3978553079
2020-01-19,266.7043,3278,8706.2451171875,1.00004273973,34217320471.0,-19.590262276786238,266.7043,-7.811528571428596,1.0000424106863657,1016511.5207678787
2020-01-20,288.5326,2829,8657.642578125,1.00004273973,26422375678.0,-141.54255022321377,288.5326,4.125771428571454,1.0000424106863657,968199.1447737287
2020-01-21,297.5526,2668,8745.89453125,1.00004219178,24097418512.0,-41.59486607142935,297.5526,18.529299999999974,1.0000418710772148,967705.6295720031
2020-01-22,251.1046,2645,8680.8759765625,1.00004246575,22600204051.0,-88.59416852678623,251.1046,-20.45120000000003,1.0000421408901143,961063.3480311637
2020-01-23,271.4266,3008,8406.515625,1.00004246575,25770680779.0,-317.6301618303569,271.4266,-0.2614857142856976,1.0000421408901143,961126.8587879073
2020-01-24,274.5356,3050,8445.4345703125,1.00004246575,24397913026.0,-209.625,274.5356,-2.2342571428571887,1.0000421408901143,1012309.4350496375
2020-01-25,438.0128,2798,8367.84765625,1.00004246575,19647331549.0,-205.07463727678623,438.0128,139.74578571428577,1.0000421408901143,999959.5878876932
2020-01-26,400.5131,2934,8596.830078125,1.00004246575,22177678796.0,39.53850446428624,400.5131,83.13054285714287,1.0000421408901143,988430.562305239
2020-01-27,231.5247,3177,8909.8193359375,1.00004191781,28647338393.0,316.50251116071377,231.5247,-77.71387142857145,1.000041601237815,963668.1466036402
2020-01-28,323.2912,3462,9358.58984375,1.00004191781,34398744403.0,677.7451171875,323.2912,10.37568571428568,1.000041601237815,998102.0966424574
2020-01-29,328.0578,3325,9316.6298828125,1.00004136986,30682598115.0,544.9631696428569,328.0578,4.148971428571485,1.0000410614696418,1182137.0179147352
2020-01-30,284.9021,2979,9508.9931640625,1.00004054795,32378792851.0,579.8296595982138,284.9021,-40.93180000000001,1.0000402516332738,1164671.2199117255
2020-01-31,276.1119,2897,9350.529296875,1.00003972603,29432489719.0,292.0665457589293,276.1119,-49.947185714285695,1.0000394415482636,1156122.693431618
2020-02-01,223.2006,2535,9392.875,1.00003972603,25922656496.0,187.97977120535688,223.2006,-72.17102857142856,1.0000394415482636,1045330.5488523659
2020-02-02,858.3267,12493,9344.365234375,1.00003972603,30835736946.0,32.679268973213766,858.3267,497.5531285714285,1.0000394415482636,981551.28341758
2020-02-03,373.8965,4396,9293.521484375,1.00004,30934096509.0,-72.97907366071377,373.8965,-7.215899999999976,1.0000397115998558,959795.5849929061
2020-02-04,344.6365,3537,9180.962890625,1.00004054795,29893183716.0,-160.16238839285688,344.6365,-39.52522857142856,1.0000402516332738,958993.2897031894
2020-02-05,345.5771,3673,9613.423828125,1.00004082192,35222060874.0,229.8994140625,345.5771,-41.08738571428575,1.0000405216052546,972008.1505399717
2020-02-06,343.3503,3398,9729.8017578125,1.00004136986,37628823716.0,314.73325892857065,343.3503,-51.663928571428585,1.0000410614696418,982054.4476648909
2020-02-07,275.7841,3103,9795.943359375,1.00004082192,34522718159.0,317.2442801339293,275.7841,-119.18329999999996,1.0000405216052546,1005160.2337343334
2020-02-08,276.018,3182,9865.119140625,1.00004082192,35172043762.0,318.95661272321377,276.018,-126.49474285714284,1.0000405216052546,1013283.1126922932
2020-02-09,402.4658,5196,10116.673828125,1.00004082192,35807884663.0,460.18150111607065,402.4658,65.07604285714291,1.0000405216052546,1014040.393508777
2020-02-10,300.2215,3190,9856.611328125,1.00003972603,39386548075.0,119.67759486607063,300.2215,-26.64325714285718,1.0000394415482636,1065382.896576132
2020-02-11,340.7051,3655,10208.236328125,1.00004054795,37648059389.0,324.54924665178623,340.7051,14.401971428571414,1.0000402516332738,993219.4550838354
2020-02-12,326.838,3568,10326.0546875,1.00004082192,43444303830.0,340.5631975446431,326.838,3.2118857142857564,1.0000405216052546,1002140.3554596137
2020-02-13,280.8144,3304,10214.3798828125,1.00004054795,49356071373.0,159.66294642857065,280.8144,-33.8780142857143,1.0000402516332738,1021363.2067870402
2020-02-14,277.6327,2937,10312.1162109375,1.00004082192,43338264162.0,183.66029575892932,277.6327,-37.32380000000006,1.0000405216052546,982230.3044117345
2020-02-15,257.4547,3025,9889.4248046875,1.00004082192,43865054831.0,-242.50334821428623,257.4547,-54.84989999999999,1.0000405216052546,971425.3886882714
2020-02-16,239.9841,2803,9934.43359375,1.00004082192,43374780305.0,-171.46023995535688,239.9841,-49.1088285714286,1.0000405216052546,992966.6964894035
2020-02-17,237.8402,2935,9690.142578125,1.00004082192,45998298413.0,-391.9700055803569,237.8402,-42.34111428571427,1.0000405216052546,984384.4856159021
2020-02-18,312.1849,3335,10141.99609375,1.00004027397,47271023953.0,69.34640066964312,312.1849,36.0779,1.000039981624906,1043769.9977005322
2020-02-19,255.865,3381,9633.38671875,1.00004027397,46992019710.0,-340.31040736607065,255.865,-10.102999999999952,1.000039981624906,985145.7993880135
2020-02-20,169.3166,3188,9608.4755859375,1.00004,44925260237.0,-278.6637834821431,169.3166,-80.72314285714285,1.0000397115998558,1018466.0291819796
2020-02-21,200.4828,2932,9686.44140625,1.00003917808,40930547513.0,-111.31584821428623,200.4828,-38.535528571428586,1.0000389013555726,1020467.1535555571
2020-02-22,182.7666,2458,9663.181640625,1.00003917808,35838025154.0,-102.25516183035688,182.7666,-45.582,1.0000389013555726,978418.5443114294
2020-02-23,218.7661,2802,9924.515625,1.00003917808,41185185761.0,160.49567522321377,218.7661,-6.551357142857142,1.0000389013555726,964956.3849761947
2020-02-24,206.4851,3311,9650.1748046875,1.0000369863,45080496648.0,-108.13546316964312,206.4851,-14.353057142857182,1.0000367395417753,967106.5792495499
2020-02-25,224.3173,3238,9341.705078125,1.00003561644,42515259129.0,-302.27790178571377,224.3173,16.031657142857114,1.0000353875462855,966174.2526305392
2020-02-26,242.0164,3633,8820.5224609375,1.00003452055,50420050762.0,-707.3370535714294,242.0164,35.70912857142855,1.0000343054686778,1008156.8159230978
2020-02-27,257.8757,3329,8784.494140625,1.00003232877,45470195695.0,-625.6537388392862,257.8757,38.91712857142855,1.0000321400340508,1230817.953922567
2020-02-28,285.961,3198,8672.455078125,1.00002657534,44605450443.0,-592.8376116071431,285.961,54.79125714285715,1.0000264476268192,1249119.74793329
2020-02-29,194.4725,2627,8599.5087890625,1.00002657534,35792392544.0,-513.8306361607138,194.4725,-38.369514285714274,1.0000264476268192,1209654.5774884112
2020-03-01,213.3938,2853,8562.4541015625,1.00002657534,35349164300.0,-356.30510602678623,213.3938,-18.68074285714286,1.0000264476268192,1158298.1079650256
2020-03-02,137.3948,3064,8869.669921875,1.00002438356,42857674409.0,62.41141183035688,137.3948,-84.80969999999999,1.0000242759873625,1072710.8241280923
2020-03-03,183.4266,3008,8787.7861328125,1.00002,42386715821.0,59.65890066964312,183.4266,-32.93637142857142,1.0000199275518837,979998.0094929845
2020-03-04,196.2386,3307,8755.24609375,1.00001616438,34746706368.0,36.44405691964312,196.2386,-13.584685714285712,1.0000161170117017,955924.3607184805
2020-03-05,252.0635,3073,9078.7626953125,1.00001315068,39698054597.0,317.92229352678623,252.0635,43.07052857142856,1.000013119305072,955230.070346687
2020-03-06,173.6249,2756,9122.5458984375,1.00001068493,40826885651.0,297.40680803571377,173.6249,-19.320057142857134,1.0000106642052662,998495.9908108781
2020-03-07,160.285,2488,8909.9541015625,1.00001068493,36216930370.0,40.46568080357065,160.285,-27.776028571428583,1.0000106642052662,1008018.2936243007
2020-03-08,136.7753,3050,8108.1162109375,1.00001068493,39973102121.0,-696.466796875,136.7753,-40.34022857142858,1.0000106642052662,968348.7723118365
2020-03-09,165.9736,4659,7923.64453125,1.00000849315,46936995808.0,-745.7919921875,165.9736,-15.224614285714296,1.0000084800487172,1205429.0824042042
2020-03-10,232.8379,3337,7909.7294921875,1.00001178082,42213940994.0,-634.2703683035706,232.8379,44.58092857142856,1.0000117556327137,1329272.9498302909
2020-03-11,175.803,3330,7911.43017578125,1.0000109589,38682762605.0,-512.0245535714294,175.803,-9.534600000000012,1.0000109371002903,1264468.4512790656
2020-03-12,88.5995,9606,4970.7880859375,1.00001068493,53980357243.0,-2865.8131277901784,88.5995,-73.3861,1.0000106642052662,1166386.5195872458
2020-03-13,113.4885,9030,5563.70703125,1.00001041096,74156772075.0,-1764.4886300223216,113.4885,-39.90618571428571,1.000010391283132,5074774.216538913
2020-03-14,137.1847,3434,5200.3662109375,1.00001041096,36154506008.0,-1597.8883231026784,137.1847,-12.909942857142852,1.000010391283132,3944264.297872008
2020-03-15,153.3191,3674,5392.31494140625,1.00001041096,33997889639.0,-1017.9679827008932,153.3191,0.8610571428571632,1.000010391283132,2781778.6423449456
2020-03-16,93.2408,4726,5014.47998046875,1.00000794521,45368026430.0,-980.2080078125,93.2408,-48.826842857142864,1.0000079337431356,1931286.9872257616
2020-03-17,212.0935,3551,5225.62939453125,1.00000821918,38622642935.0,-385.61572265625,212.0935,72.98934285714287,1.0000082069095058,1628627.1389611086
2020-03-18,232.7762,3627,5238.4384765625,1.00000575342,37878801016.0,9.04931640625,232.7762,85.53301428571427,1.0000057474038744,1206963.4201840523
2020-03-19,231.222,4257,6191.19287109375,1.00000547945,51000731797.0,787.4601702008931,231.222,63.60417142857145,1.0000054739928292,983074.8372200483
2020-03-20,179.2068,3738,6198.7783203125,1.00000410959,54442976103.0,704.3211495535716,179.2068,2.2006428571428387,1.0000041065193173,1243507.2247863994
2020-03-21,158.2096,2919,6185.06640625,1.00000410959,42494390880.0,549.9377790178569,158.2096,-21.8001142857143,1.0000041065193173,1286008.003129092
2020-03-22,194.1538,2733,5830.2548828125,1.00000410959,40099664740.0,132.56340680803532,194.1538,8.310557142857107,1.0000041065193173,1173390.2830936762
2020-03-23,194.9122,3321,6416.31494140625,1.00000465753,46491916000.0,518.361328125,194.9122,-5.455528571428573,1.000004653586412,1009583.8578257042
2020-03-24,204.1663,3189,6734.8037109375,1.00000684932,48221910672.0,621.2537667410716,204.1663,4.931028571428584,1.0000068407959848,1078879.2591677408
2020-03-25,159.6206,3171,6681.06298828125,1.00000520548,44590107888.0,361.423828125,159.6206,-29.16387142857144,1.0000052005545712,1174986.0307820225
2020-03-26,131.3763,3010,6716.4404296875,1.00000356164,35319797642.0,321.7659040178569,131.3763,-43.1445,1.0000035593332754,1074488.8654577471
2020-03-27,115.8464,2872,6469.79833984375,1.0000030137,34585598367.0,36.406668526785325,115.8464,-49.62291428571429,1.000003012048215,1019738.1886330761
2020-03-28,71.133,3127,6242.19384765625,1.0000030137,34885225901.0,-199.35888671875,71.133,-81.8968,1.000003012048215,970708.2014909736
2020-03-29,171.5474,2831,5922.04296875,1.0000030137,28373690931.0,-532.6223493303569,171.5474,21.74708571428573,1.000003012048215,978225.3457765011
2020-03-30,107.3258,2984,6429.841796875,1.00000383562,37101651525.0,-26.755929129464675,107.3258,-29.96217142857144,1.0000038329449126,1111992.8755524026
2020-03-31,24.9369,2894,6438.64453125,1.00000465753,32786468812.0,24.355259486606883,24.9369,-86.74687142857144,1.000004653586412,1008274.517048555
2020-04-01,64.4379,3238,6606.7763671875,1.00000438356,40346426266.0,203.0994698660716,64.4379,-33.64834285714284,1.000004380066482,955180.4776858375
2020-04-02,240.5703,3760,6793.62451171875,1.00000383562,47660646124.0,378.9213169642853,240.5703,126.88491428571427,1.0000038329449126,971345.8832091442
2020-04-03,275.7305,3214,6733.38720703125,1.00000410959,38976504903.0,281.02845982142844,275.7305,139.20452857142857,1.0000041065193173,1023911.1713891795
2020-04-04,114.3677,2726,6867.52734375,1.00000410959,33185988584.0,325.8352399553569,114.3677,-28.334657142857157,1.0000041065193173,1010607.4682189135
2020-04-05,171.7507,3020,6791.12939453125,1.00000410959,29510409856.0,125.28208705357156,171.7507,29.01929999999996,1.0000041065193173,1012589.5564396095
2020-04-06,289.8429,3685,7271.78125,1.00000547945,46896904615.0,485.6568777901784,289.8429,121.03762857142856,1.0000054739928292,976492.5230706355
2020-04-07,265.9085,3390,7176.41455078125,1.00000547945,44243482668.0,284.8944614955353,265.9085,62.67871428571428,1.0000054739928292,1063157.8035397811
2020-04-08,250.065,2877,7334.0986328125,1.00000630137,37563249549.0,338.6753627232147,250.065,20.317057142857152,1.0000062941543248,1026787.7705504945
2020-04-09,155.1399,2724,7302.08935546875,1.00000684932,34815139178.0,234.02825055803527,155.1399,-62.403700000000015,1.0000068407959848,1016872.7598799623
2020-04-10,248.3229,2941,6865.4931640625,1.00000684932,43622840992.0,-221.44022042410688,248.3229,34.69467142857144,1.0000068407959848,994944.0179723799
2020-04-11,189.4432,2585,6859.0830078125,1.00000684932,31222085946.0,-226.64404296875,189.4432,-34.9101,1.0000068407959848,991079.5462171154
2020-04-12,254.1259,2844,6971.091796875,1.00000684932,35759567632.0,-140.34416852678532,254.1259,18.0047142857143,1.0000068407959848,994346.3139090631
2020-04-13,211.8439,3050,6845.03759765625,1.00000739726,38619308647.0,-205.43498883928527,211.8439,-13.134571428571462,1.0000073873189246,977667.3744341726
2020-04-14,299.6569,3250,6842.427734375,1.00000684932,34110434052.0,-160.33244977678532,299.6569,69.85722857142858,1.0000068407959848,983876.166730247
2020-04-15,236.1197,3128,6642.10986328125,1.00000520548,32288311031.0,-261.7947823660716,236.1197,8.312214285714276,1.0000052005545712,979264.7592302943
2020-04-16,210.6194,3459,7116.80419921875,1.00000465753,46783242377.0,239.36886160714312,210.6194,-25.11372857142854,1.000004653586412,998984.0194286106
2020-04-17,197.0961,2911,7096.1845703125,1.00000438356,32513423567.0,185.7933175223216,197.0961,-31.31891428571427,1.000004380066482,992106.9456902132
2020-04-18,213.555,2817,7257.6650390625,1.00000438356,32447188386.0,290.33349609375,213.555,-18.30455714285713,1.000004380066482,976719.4270318665
2020-04-19,201.9075,2680,7189.4248046875,1.00000438356,31311210215.0,190.90283203125,201.9075,-22.492285714285742,1.000004380066482,995532.7258087399
2020-04-20,210.5961,3676,6881.95849609375,1.00000410959,37747113936.0,-121.837890625,210.5961,-13.625428571428555,1.0000041065193173,981875.714848361
2020-04-21,151.1494,3330,6880.3232421875,1.00000465753,32589741511.0,-128.88678850446468,151.1494,-51.85677142857142,1.000004653586412,969611.852828874
2020-04-22,195.2432,2974,7117.20751953125,1.00000438356,33249153866.0,40.126395089285325,195.2432,-1.9234714285714176,1.000004380066482,968960.3828826426
2020-04-23,187.237,3762,7429.724609375,1.00000465753,43500782316.0,307.94056919642844,187.237,-6.589328571428581,1.000004653586412,958794.5194182748
2020-04-24,214.3313,3265,7550.90087890625,1.00000493151,34636526286.0,364.1573660714285,214.3313,18.04279999999997,1.000004927089095,995652.115430858
2020-04-25,128.3802,3009,7569.93603515625,1.00000493151,32941541447.0,338.5823800223216,128.3802,-55.74047142857145,1.000004927089095,1027353.7870791066
2020-04-26,195.0879,2847,7679.8671875,1.00000493151,33070154491.0,378.4503348214285,195.0879,11.94145714285716,1.000004927089095,1025177.141924104
2020-04-27,209.3618,3618,7795.60107421875,1.00000465753,36162144725.0,363.6638532366069,209.3618,26.3916857142857,1.000004653586412,1035485.0171806372
2020-04-28,237.912,3442,7807.05859375,1.00000438356,33187959921.0,242.73060825892844,237.912,42.547228571428576,1.000004380066482,1035053.8592285351
2020-04-29,460.1307,6095,8801.0380859375,1.00000493151,60201052203.0,996.1628766741068,460.1307,226.92485714285712,1.000004927089095,999666.2529217366
2020-04-30,386.093,5587,8658.5537109375,1.00000438356,66964629541.0,678.1314871651784,386.093,124.47915714285716,1.000004380066482,1430248.328968934
2020-05-01,316.8032,3676,8864.7666015625,1.00000465753,44068389997.0,696.6492745535716,316.8032,40.55051428571432,1.000004653586412,1331504.4204434734
2020-05-02,258.067,3211,8988.5966796875,1.00000465753,40134388683.0,617.8135463169638,258.067,-36.71237142857137,1.000004653586412,1254029.255763503
2020-05-03,299.1561,3471,8897.46875,1.00000465753,47101785174.0,352.74253627232065,299.1561,-10.490157142857129,1.000004653586412,1209084.4267670368
2020-05-04,229.7228,3530,8912.654296875,1.00000438356,45718796276.0,208.34905133928623,229.7228,-82.83217142857137,1.000004380066482,1070908.3075946136
2020-05-05,226.1994,4254,9003.0703125,1.00000438356,43148462663.0,127.90625,226.1994,-84.68234285714286,1.000004380066482,991451.9535819301
2020-05-06,399.0379,4436,9268.76171875,1.00000438356,49371886931.0,326.7799944196431,399.0379,96.88369999999998,1.000004380066482,966739.7599346912
2020-05-07,443.7882,6486,9951.5185546875,1.00000410959,61112700562.0,824.8275669642862,443.7882,133.39182857142862,1.0000041065193173,1003105.4139719876
2020-05-08,343.563,5683,9842.666015625,1.00000410959,51780748042.0,576.2751116071431,343.563,29.343799999999987,1.0000041065193173,1288543.0946941103
2020-05-09,179.4688,3866,9593.896484375,1.00000410959,46566121841.0,241.0341796875,179.4688,-123.52208571428577,1.0000041065193173,1218334.867100832
2020-05-10,128.8364,5523,8756.4306640625,1.00000410959,63325279337.0,-576.2833426339294,128.8364,-149.82309999999998,1.0000041065193173,1032298.939992073
2020-05-11,217.3508,9934,8601.7958984375,1.00000438356,57119858802.0,-686.509765625,217.3508,-59.541271428571406,1.000004380066482,1136740.9568966306
2020-05-12,253.4204,4633,8804.4775390625,1.00000438356,42142717533.0,-455.4577287946431,253.4204,-27.360385714285684,1.000004380066482,1259490.7887404552
2020-05-13,397.4291,4368,9269.9873046875,1.00000410959,45558144023.0,9.876953125,397.4291,116.87814285714283,1.0000041065193173,1150779.0644755936
2020-05-14,463.7906,4829,9733.7216796875,1.00000410959,56426907637.0,504.72516741071377,463.7906,180.38215714285712,1.0000041065193173,993643.9131184614
2020-05-15,396.4009,4294,9328.197265625,1.00000410959,48158802327.0,172.6962890625,396.4009,105.44418571428564,1.0000041065193173,1070114.9266031212
2020-05-16,451.8129,4359,9377.013671875,1.00000410959,36164766408.0,252.49595424107065,451.8129,121.94988571428576,1.0000041065193173,1006910.3529270983
2020-05-17,442.7859,3799,9670.7392578125,1.00000410959,40084250663.0,415.60602678571377,442.7859,68.0729571428572,1.0000041065193173,985475.9425832862
2020-05-18,476.3952,4171,9726.5751953125,1.00000465753,41827139896.0,310.75920758928623,476.3952,64.67591428571427,1.000004653586412,1041026.2781642168
2020-05-19,440.8683,3927,9729.0380859375,1.00000438356,39254288955.0,181.14202008928623,440.8683,2.370742857142829,1.000004380066482,1023430.2630979058
2020-05-20,349.1107,4332,9522.9814453125,1.00000438356,36546239703.0,-61.056640625,349.1107,-82.48422857142856,1.000004380066482,982261.8053719241
2020-05-21,389.8964,4331,9081.76171875,1.00000438356,39326160532.0,-409.13922991071377,389.8964,-31.14221428571426,1.000004380066482,962470.3907585943
2020-05-22,441.8726,4360,9182.5771484375,1.00000465753,29810773699.0,-287.52092633928623,441.8726,14.338028571428596,1.000004653586412,1045669.7504678529
2020-05-23,425.8113,3455,9209.287109375,1.00000465753,27727866812.0,-236.85002790178623,425.8113,1.991242857142879,1.000004653586412,1032424.3738447307
2020-05-24,304.4393,3551,8790.3681640625,1.00000465753,32518803300.0,-530.0016741071431,304.4393,-99.6169571428572,1.000004653586412,1003080.6698934943
2020-05-25,338.0041,3826,8906.9345703125,1.00000465753,31288157264.0,-296.34375,338.0041,-46.28199999999998,1.000004653586412,1113645.5558370275
2020-05-26,320.2756,3647,8835.052734375,1.00000465753,29584186947.0,-240.51339285714312,320.2756,-46.7829714285715,1.000004653586412,1055454.5202572842
2020-05-27,406.4649,4104,9181.017578125,1.00000493151,32740536902.0,154.30343191964312,406.4649,31.212871428571415,1.000004927089095,1004950.3669891951
2020-05-28,404.3589,4206,9525.7509765625,1.00000465753,34367073114.0,435.60979352678623,404.3589,27.040800000000047,1.000004653586412,975344.8981383252
2020-05-29,409.3984,3613,9439.1240234375,1.00000465753,32896642044.0,312.3332868303569,409.3984,36.71947142857141,1.000004653586412,1042751.1860111384
2020-05-30,327.345,3591,9700.4140625,1.00000465753,32722975141.0,503.46233258928623,327.345,-31.267314285714235,1.000004653586412,1026679.8644648681
2020-05-31,333.5164,3502,9461.05859375,1.00000465753,27773290299.0,168.2939453125,333.5164,-29.249785714285736,1.000004653586412,1084293.6920310701
2020-06-01,352.5908,4357,10167.2685546875,1.00000465753,35198901068.0,694.4561941964294,352.5908,-12.259199999999964,1.000004653586412,1006048.0085035469
2020-06-02,544.5335,5653,9529.8037109375,1.00000465753,39137252109.0,-42.2587890625,544.5335,147.64665714285718,1.000004653586412,1181648.8267373536
2020-06-03,381.9074,3560,9656.7177734375,1.00000465753,25007459262.0,16.69810267857065,381.9074,-11.471228571428584,1.000004653586412,1035158.3732785224
2020-06-04,382.1453,3768,9800.63671875,1.00000465753,25921805072.0,121.34765625,382.1453,-8.059957142857172,1.000004653586412,955457.5981235397
2020-06-05,287.5564,3686,9665.533203125,1.00000493151,23509628646.0,-46.10002790178624,287.5564,-85.24285714285719,1.000004927089095,959905.9042483133
2020-06-06,345.6137,3358,9653.6796875,1.00000493151,20438419222.0,-51.27720424107065,345.6137,-29.7953714285714,1.000004927089095,958686.6610909146
2020-06-07,332.7075,3582,9758.8525390625,1.00000493151,25015250846.0,11.353655133929353,332.7075,-42.58601428571427,1.000004927089095,957969.7161626429
2020-06-08,351.7094,3481,9771.4892578125,1.00000520548,21486346312.0,80.5302734375,351.7094,-23.458200000000037,1.0000052005545712,955689.739958467
2020-06-09,317.0406,3739,9795.7001953125,1.00000520548,23717842783.0,66.75599888392935,317.0406,-25.6280142857143,1.0000052005545712,956652.5583061008
2020-06-10,316.1751,4257,9870.0947265625,1.00000493151,25706567601.0,110.66810825892937,316.1751,-17.1031857142857,1.000004927089095,956555.7175148183
2020-06-11,468.1209,4740,9321.78125,1.00000520548,30247143440.0,-369.23744419642935,468.1209,122.5603857142857,1.0000052005545712,959282.6430636293
2020-06-12,293.84,3601,9480.84375,1.00000493151,22610564515.0,-183.79073660714312,293.84,-52.61817142857143,1.000004927089095,1030057.0825415915
2020-06-13,191.8634,3164,9475.27734375,1.00000493151,17564322315.0,-163.87109375,191.8634,-132.63044285714284,1.000004927089095,1000947.418683354
2020-06-14,139.7466,3294,9386.7880859375,1.00000493151,18991732746.0,-199.20828683035688,139.7466,-157.1814,1.000004927089095,978298.6031347145
2020-06-15,154.2929,3778,9450.7021484375,1.00000465753,26699704768.0,-89.46749441964312,154.2929,-114.43274285714288,1.000004653586412,983914.7480648058
2020-06-16,90.9013,3270,9538.0244140625,1.00000493151,21565537209.0,34.665597098213766,90.9013,-145.51872857142854,1.000004927089095,968797.9705555495
2020-06-17,291.7474,3278,9480.2548828125,1.00000520548,20177709879.0,32.587472098213766,291.7474,58.81704285714287,1.0000052005545712,956954.3974774971
